"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"institucional";0,113347951459724;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921958;-0,411847472779717;-0,573569245381382;-0,707420638766199;0,00141019608418629;0,213077774497779;0,361361795483523;0,42415023393451;2,18251836355312e-05;0,00387225408027701;0,00751039447462183;0,0114247442647412;0,00169875424688562;1,81571941196;0,00560051582610708
"inserir";2,09249631286038;2,41043583851774;1,20966048813865;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578835;-0,364778848999164;0,382607514867499;0,432382345296638;0,0952157894725187;0,0897943503633441;0,00743806481200612;0,00987010350783246;0,0024857505604142;0,0030381124871807;0,00169875424688562;2,0349922838532;0,00703487020726285
"guardião";1,56015548146557;0,791401373165955;1,64525063301946;-0,438467905690194;0,639091125171277;0,324184095782306;0,67394890492417;-0,17961091091755;0,477868970628051;0,104717526669457;0,395726461004317;0,0216870416981746;0,00413491244566317;0,0010639571915894;0,00459827233089058;0,000326592476195376;0,00169875424688562;1,35765142221501;0,00313117335941524
"embora";-1,92548849018606;0,023691611640856;1,47159308942431;0,141317494170117;-0,793139741699331;0,00975895666634372;0,60617291081274;0,0582109534255656;0,695320288784301;8,96489002091539e-05;0,302438041194168;0,00215202112132039;0,0062981414368726;9,53497953807153e-07;0,00367879878965126;3,39251995897868e-05;0,00169875424688562;1,3890673051812;0,00327775987257651
"criar";-1,99086080301101;1,07821038611235;-0,127129195148605;0,906317404038682;-0,815239623394509;0,441517472133093;-0,0520582639522802;0,371128839357786;0,728913006423309;0,182076391451685;0,00221331074091292;0,0867972913840905;0,00673305787706505;0,00197486574754338;2,74549811876535e-05;0,0013953758270613;0,00169875424688562;1,40274219073895;0,00334261436072327
"cpc";0,237353903953988;-0,0253376061891633;-2,2207058492817;1,5717190143481;0,0869083471952347;-0,00927749423582606;-0,813122816826625;0,575492964374397;0,0109421993815707;0,000106192962625422;0,713266500728753;0,275685106927052;4,78512534446763e-05;5,45295261096088e-07;0,00418873256146713;0,00209821686868348;0,000849377123442809;1,36495671901384;0,00158248033248671
"constatar";0,304410885067836;-1,97822895392941;0,206892618405642;-0,617043375649281;0,144636459435966;-0,939927071879523;0,0983020557985633;-0,293179296635337;0,0252078124556694;0,906610239322447;0,00867087019186758;0,0595110780300159;0,000157416738869394;0,00664788753255605;7,27144205278755e-05;0,000646787985446193;0,00169875424688562;1,15336670879019;0,00225977593139101
"atualmente";0,738453144069588;-1,28787143688326;1,33126151410242;0,0294155785726665;0,370290446074122;-0,645791127953657;0,667548677742297;0,0147501676967261;0,166351910714099;0,430903117832248;0,402593305422879;0,000151666030774632;0,000771960710626076;0,00234797966865764;0,0025088578976929;1,22490977175073e-06;0,00141562853907135;1,08914038157867;0,00167925647053416
"apelo";2,09249631286038;2,41043583851774;1,20966048813865;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578835;-0,364778848999164;0,382607514867499;0,432382345296638;0,0952157894725187;0,0897943503633441;0,00743806481200612;0,00987010350783246;0,0024857505604142;0,0030381124871807;0,00169875424688562;2,0349922838532;0,00703487020726285
"acercar";0,304410885067836;-1,97822895392941;0,206892618405643;-0,617043375649281;0,144636459435966;-0,939927071879523;0,0983020557985635;-0,293179296635337;0,0252078124556694;0,906610239322447;0,0086708701918676;0,0595110780300159;0,000104944492579596;0,00443192502170404;4,84762803519171e-05;0,000431191990297462;0,00113250283125708;1,15336670879019;0,00150651728759401
"único";1,41446392749164;1,10030574477849;0,773135291251872;0,200303264313111;0,720948682322082;0,560823052063419;0,394065100319097;0,102094066638686;0,571643625847283;0,294592090100873;0,127177562686034;0,00658672136580873;0,00283225962935316;0,00171386287088414;0,000846175224489124;5,67969956037484e-05;0,00141562853907135;1,12539247535973;0,00179290518629147
"visar";-0,248038817185191;1,4620652668749;-0,0403004233510296;0,616424704108527;-0,154399434127706;0,910107750170064;-0,0250862450930825;0,383712624406023;0,0292752757593451;0,866259318709441;0,000575491345827256;0,103889914185387;5,22564452128782e-05;0,00181565813527913;1,37949387508965e-06;0,000322745823189653;0,000849377123442809;0,87205518316608;0,00064593452079855
"tutelar";0,456250430980982;-1,81395629285471;1,55719755203733;1,8182442810526;0,15018090239002;-0,597087858900744;0,512572301710866;0,598499307292389;0,0309967649627175;0,417269018303451;0,268877900646419;0,282856316087412;0,000294683544408737;0,00465803713531599;0,00343270698764306;0,00468008531367564;0,00141562853907135;1,55890595462374;0,00344024317010383
"trato";2,09249631286038;2,41043583851774;1,20966048813865;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578835;-0,364778848999164;0,382607514867499;0,432382345296638;0,0952157894725188;0,0897943503633441;0,00495870987467075;0,00658006900522164;0,00165716704027614;0,00202540832478713;0,00113250283125708;2,0349922838532;0,00468991347150857
"tenro";-1,04458326162609;1,71949705314515;1,05336869890301;-0,815517166226739;-0,432901537190734;0,712602762122299;0,436542443034995;-0,337970794511311;0,226495523428819;0,522671810671938;0,171511089280479;0,0793215766187638;0,00154466901255578;0,00418554659651026;0,00157076106431005;0,000941489592880083;0,00141562853907135;1,32034694333854;0,00246788795411018
"suspenso";0,255381650449129;-1,1873398730758;-0,992149095024041;-0,0432934432478565;0,16278470513778;-0,756831083192775;-0,632413086853222;-0,0275959936084186;0,032611161217253;0,600329517782748;0,366520824647532;0,000538496352467639;7,38615938687669e-05;0,00159657528221477;0,00111479029077806;2,12267523018729e-06;0,00113250283125708;0,850709672997431;0,000819600167306224
"superar";0,113347951459724;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921958;-0,411847472779717;-0,573569245381382;-0,707420638766199;0,00141019608418628;0,213077774497779;0,361361795483523;0,42415023393451;1,09125918177656e-05;0,00193612704013851;0,00375519723731092;0,00571237213237058;0,000849377123442809;1,81571941196;0,00280025791305354
"suficiente";0,113347951459724;-1,50979035032122;-2,10264568596979;-2,59333108643002;0,0309195692921958;-0,411847472779717;-0,573569245381382;-0,707420638766199;0,00141019608418629;0,213077774497779;0,361361795483523;0,42415023393451;1,45501224236875e-05;0,00258150272018467;0,00500692964974789;0,0076164961764941;0,00113250283125708;1,81571941196;0,00373367721740472
"restabelecimento";-0,698981447559474;-0,817624963683391;-1,33969072129086;-2,06190979640015;-0,260434806911854;-0,304640416833206;-0,499157875418864;-0,768250833509344;0,101003441560699;0,117697128766241;0,276294259942822;0,505005169730237;0,000553312643298231;0,000757090125977653;0,00203258349797603;0,00481480408662617;0,00113250283125708;1,32303817685705;0,00198236695064691
"relatório";0,495473818675947;-2,44666755753761;2,51643092278108;1,35924433513146;0,130516048028158;-0,644492944757116;0,662869775954887;0,35804757434024;0,0220756462448383;0,458431698054788;0,424033257276789;0,0954593984235838;0,000347528744328037;0,00847421027336785;0,00896436096988792;0,00261543765938131;0,00141562853907135;2,00603640964307;0,00569674699435682
"recomendar";-1,41577937977462;-0,359678878849663;0,578033395575782;-0,542344650979916;-0,851881115952591;-0,216420474175718;0,347805414540895;-0,326331328954119;0,791508259842698;0,0435057706163375;0,09824897666455;0,0667369928764122;0,00227002406817101;0,00014651064087265;0,000378394797735978;0,000333111801185195;0,00113250283125708;0,957288122376131;0,00103782621658258
"permitir";-1,36927714758927;0,196990900199858;0,533760834333816;1,01954913681188;-0,760931921057131;0,109471383776292;0,296620488970958;0,566581779775027;0,68997132804939;0,0121616741049995;0,0780727756580764;0,219794222187531;0,00212335210295606;4,39472420855611e-05;0,000322650768141259;0,00117721454402474;0,00113250283125708;0,991632270549595;0,00111362917326766
"norteador";-3,13596964461707;1,25887119623009;0,949174172745922;-0,467645926310552;-0,885616758378538;0,355512825175175;0,268052516211942;-0,13206603260302;0,820860617058886;0,112652548490477;0,0559983761477494;0,010488458302885;0,0139217236862397;0,00224342679600478;0,00127538449916181;0,000309587644953078;0,00141562853907135;2,0821497141234;0,0061372415515631
"mau";2,09249631286038;2,41043583851774;1,20966048813865;-1,33732402610102;0,570765485134973;0,657489130232987;0,329956354578835;-0,364778848999164;0,382607514867499;0,432382345296638;0,0952157894725188;0,0897943503633441;0,00495870987467075;0,00658006900522164;0,00165716704027614;0,00202540832478713;0,00113250283125708;2,0349922838532;0,00468991347150857
"instituição";-0,714124241247618;0,194344064623817;0,704358814088355;-0,701340526004137;-0,57625474534935;0,156823817203431;0,568374640717896;-0,565939066162518;0,427040037559164;0,0269349587451804;0,309361909459596;0,236663094236058;0,000721932944418865;5,34677455471496e-05;0,000702323526307975;0,000696317289659908;0,00141562853907135;0,657376676897523;0,000611755514338662
"inexistência";1,77309181402349;1,43901515930667;1,47101457506713;-0,798010353854523;0,626283102077001;0,508282126609869;0,519584808855995;-0,281869441812761;0,456647003423458;0,25615427531158;0,234050731775739;0,0531479894892225;0,00445053026749308;0,00293143350610758;0,00306325577584929;0,000901501309256826;0,00141562853907135;1,57839512926626;0,0035267995244783
"indicar";0,189773124902969;-1,6971657917645;-1,17883036421962;-1,80281600211772;0,0690372983486553;-0,617409557718382;-0,428845041144235;-0,655843899232668;0,0066799694199291;0,454994664123663;0,191940036566711;0,346385329889696;5,09822181985247e-05;0,00407753641666989;0,00196721549774371;0,00460099877900868;0,00141562853907135;1,39676159460815;0,00276181052119522
"inclusive";1,02781465007076;-0,827633092185827;2,08084077790027;0,460388214720631;0,410037094255792;-0,330176523759853;0,830132073054661;0,183667595884787;0,211880649301272;0,117001139231126;0,646691685244107;0,0244265262234953;0,000897284503029506;0,00058180339916286;0,00367771659935384;0,000180031688777166;0,000849377123442809;1,34321016402236;0,00153245771070184
"ignorar";-1,18637908697099;-0,402325731700696;-0,881917742483508;-1,74305702238223;-0,511228412481572;-0,173368147986296;-0,380031486040683;-0,751109223184673;0,363670636772899;0,0356180057535281;0,149649517456575;0,451061840016997;0,00199249056908568;0,000229142121161524;0,00110104601430805;0,00430103027077578;0,00141562853907135;1,18343436784322;0,00198261169732797
"grave";0,0121644514109851;-0,546763686129722;1,01781016409539;-0,335962473715735;0,0101093264666434;-0,454390618733465;0,845856083622177;-0,279203246622892;0,000135629093983045;0,233356465535842;0,707064870974518;0,0594430343956581;2,09476044918201e-07;0,000423202899872822;0,00146650273235543;0,00015978310269705;0,00141562853907135;0,628334507013238;0,000558896167473909
"filial";0,266198298346213;-1,88454123320777;-0,255015042469444;-1,01230091780543;0,122629806655333;-0,868153284592771;-0,11747800623262;-0,46633756338308;0,0189841644547466;0,810298311504287;0,0129738963540588;0,157743627686907;0,000100313609912825;0,00502759861220311;9,20621062934492e-05;0,00145066980208056;0,00141562853907135;1,16220929533316;0,00191213256817497
"excepcional";-1,76183903468979;1,0420782240888;-0,34238986872751;1,18111007010853;-0,73780719573779;0,436392199920661;-0,143382967411295;0,494614713107359;0,631200002382735;0,188056299406803;0,0177514664614833;0,162992231748976;0,00439421968312098;0,00153726928810881;0,00016595529757537;0,00197483153696458;0,00141562853907135;1,33400526997877;0,00251921016468167
"episódio";0,419048645232703;-2,25929211609433;1,5926156010309;0,568729250819162;0,146877556367312;-0,791887311669017;0,558215592325751;0,199340968036165;0,0266172027747176;0,658917456169504;0,286294728693502;0,0281706123622766;0,000248586872977581;0,00722593554055209;0,00359063484236555;0,000457889242266881;0,00141562853907135;1,54510517715768;0,00337960080475577
"emocional";0,30272621677893;-1,07985638066065;-0,62198356470879;0,80671910447953;0,199812005836452;-0,712750523330671;-0,410535251899002;0,532468459876912;0,0524652227478901;0,568533630801991;0,164925253893449;0,214075892556671;7,78396055990521e-05;0,000990450002423722;0,000328593053313579;0,000552770991108937;0,000849377123442809;0,795040195685254;0,000536881862476144
"efeito";0,240723240531799;-1,82208275272668;-0,562953483052836;-1,27580594590953;0,104341946609051;-0,789785235867855;-0,244013258305732;-0,553000514605558;0,0142848295537738;0,696992208477907;0,0581757419363208;0,230547220031998;4,92194325018093e-05;0,00281991978294228;0,000269181730533397;0,00138251484565524;0,000849377123442809;1,21158894792872;0,001246841261673
"educado";-3,13596964461707;1,25887119623009;0,949174172745922;-0,467645926310552;-0,885616758378538;0,355512825175175;0,268052516211942;-0,13206603260302;0,820860617058886;0,112652548490477;0,0559983761477494;0,010488458302885;0,0139217236862397;0,00224342679600478;0,00127538449916181;0,000309587644953078;0,00141562853907135;2,0821497141234;0,0061372415515631
"deferir";0,226974910651248;-1,25182996852488;-1,21424841321319;-0,553300971884288;0,123110052318501;-0,678986291818673;-0,658602244844681;-0,300107670055284;0,019368082158004;0,501734896222694;0,412765973992726;0,0661310476265763;7,29297990729644e-05;0,00221840072210787;0,00208720159823153;0,000433383303352347;0,00141562853907135;0,98109114925259;0,00136259887194474
"convívio";0,419048645232703;-2,25929211609433;1,5926156010309;0,568729250819162;0,146877556367312;-0,791887311669017;0,558215592325751;0,199340968036165;0,0266172027747176;0,658917456169504;0,286294728693502;0,0281706123622766;0,000248586872977581;0,00722593554055209;0,00359063484236555;0,000457889242266881;0,00141562853907135;1,54510517715768;0,00337960080475577
"contar";0,44644458405724;-1,65577847668399;1,3173892093514;1,93299426753288;0,153919906541834;-0,57085980541877;0,4541939385619;0,666435001407509;0,0333665784696896;0,390871253251356;0,2163528647161;0,359409303562855;0,000225722272518734;0,00310487243924117;0,00196547489118402;0,00423155927328989;0,00113250283125708;1,47023424677707;0,00244800536851204
"conflito";0,340601869842771;-0,993869586728542;-0,32585114045659;1,48672914266144;0,184167542479255;-0,537397282690088;-0,176191645041923;0,803892393963199;0,0503004367982718;0,364744885555136;0,0342826259737208;0,550672051672872;0,000164226548330114;0,00139832496520946;0,000150309974146178;0,00312905371409799;0,00141562853907135;0,913557659051333;0,00118146601983487
"cna";-1,76183903468979;1,0420782240888;-0,34238986872751;1,18111007010853;-0,73780719573779;0,436392199920661;-0,143382967411295;0,494614713107359;0,631200002382735;0,188056299406803;0,0177514664614833;0,162992231748976;0,00439421968312098;0,00153726928810881;0,00016595529757537;0,00197483153696458;0,00141562853907135;1,33400526997877;0,00251921016468167
"casal";0,430101505851005;-1,39214878306612;0,917708638208167;2,12424424500002;0,157285202182154;-0,509099363367602;0,335599821765989;0,776821706071514;0,0365919257723475;0,326488096958014;0,124054027508548;0,51286594976109;0,000157123985279135;0,00164615931556552;0,000715336193070687;0,00383274089389783;0,000849377123442809;1,35254942248045;0,00155384196510663
