"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"juízo";-0,549530352166476;1,06822511756487;-0,548666808648158;-0,41610509492142;0,808861443575223;-0,415451218650087;0,332812521899015;0,548885639519213;0,118301838581773;0,000676713967399914;0,00255709781915179;0,000674588833416593;0,00224089635854342;0,812938100395498;0,00148093749036334
"josé";2,20847083906654;-0,354873336555707;-0,0310818193604964;0,987239228693768;-0,158636859888682;-0,0138943158447251;0,988787058266801;0,0111431040010336;6,98377321643642e-05;0,0136620264622053;0,000352759341731597;2,70610502733482e-06;0,00280112044817927;1,89542194689607;0,0100633735483902
"interno";1,7131083971128;-0,603193787673514;-0,445296246617056;0,916104431428591;-0,322564820083312;-0,238127292769053;0,927468656948263;0,050186081016321;0,0223452620354164;0,00328822451569568;0,00040766694172316;0,000222172265827717;0,00112044817927171;1,51810162621026;0,00258222134173919
"encontrar";-0,711469591701158;-1,4097866901179;1,8127790766506;-0,295936036932885;-0,586401289472766;0,754026120070874;0,198862047429224;0,340789371520705;0,460348581050069;0,00113431704182725;0,00445377817733018;0,00736396186160719;0,00224089635854342;1,36158893158128;0,00415445247866589
"determinado";-0,571362589737945;0,799530222819724;-1,14404359226244;-0,378848050787555;0,530137030147383;-0,758570289215827;0,304482431900409;0,260224639856782;0,435292928242808;0,000792514979715531;0,00155186395959441;0,00317737901642533;0,00242763772175537;0,883682600791501;0,00189573001050256
"desenvolvimento";-0,18283019021757;0,516565148887418;-1,04631355285847;-0,154794247455811;0,437352897728608;-0,885867475304844;0,0618712572058962;0,215567523391925;0,722561219402177;8,73905319084782e-05;0,000697619746523087;0,00286214915266751;0,00261437908496732;0,627291009643687;0,0010287425118426
"desacolhimento";-0,5473199368732;1,13007100608001;-0,972502993432761;-0,344616341677648;0,711541659118285;-0,612330012646704;0,2508492696777;0,466747261578774;0,282403468743526;0,000727221003339961;0,00310024019125581;0,00229596768236486;0,00242763772175537;0,932610864093004;0,00211146952562388
"dar";-0,187229944520357;-0,638632032222656;0,674599263793481;-0,197578432817178;-0,673930211305931;0,711885407333688;0,0933959448152083;0,474262523190426;0,432341531994364;7,85547386556769e-05;0,00091395153519516;0,00101979645201279;0,00224089635854342;0,522849769923246;0,000612598054697573
"violência";-0,687263789619636;-0,869387512613904;-0,915923503395905;-0,478018392414446;-0,604692444796044;-0,637060015791363;0,428861693252455;0,299527799453551;0,271610507293994;0,000441019156416754;0,000705727961801112;0,000783301460385647;0,000933706816059757;0,895633763322503;0,000748982108313006
"quando";-0,686508856831124;-0,825454617081779;-1,37945147375479;-0,392736272070235;-0,47222401553897;-0,789153153544117;0,32565566421169;0,205490977673236;0,468853358115073;0,000792091446231222;0,00114516861321282;0,0031981283503265;0,00168067226890756;1,02667372831865;0,0017715276376802
"público";-0,520582243732183;1,45047815238266;-0,122322967718761;-0,336746829767449;0,938264655282963;-0,0791265397216085;0,226860149988808;0,76867349376942;0,00446635624177405;0,000404864048536671;0,00314306161798606;2,23535513449486e-05;0,00149393090569561;0,932772784166461;0,00129981709338062
"possível";-0,676859487353027;-0,698036938809184;-1,23733686011166;-0,430118774949272;-0,443576249723677;-0,786281088490125;0,376532779940017;0,174784360136463;0,448682859923519;0,00068442766105666;0,000727926151920966;0,002287211959501;0,00149393090569561;0,94137518922056;0,00132390251634741
"possuir";-0,70580759578732;-1,08028997362697;-1,66368070104106;-0,335224902886966;-0,51308614934202;-0,790168885642685;0,249772114429359;0,2553830059004;0,494844879670241;0,00111633470536936;0,00261518527085482;0,00620242795521897;0,00224089635854342;1,20525786798059;0,00325523031558345
"paterno";-0,59540524260269;0,46898943955944;-1,31558419109211;-0,392153811371604;0,308892134392899;-0,866487759600171;0,33204069564249;0,0899149987756218;0,578044305581887;0,000860615543967132;0,000533961573751188;0,00420166254529775;0,00242763772175537;0,881825431151831;0,00188777015561895
"natural";-0,12933372765177;0,125874037412919;1,52728694565228;-0,0840968987446923;0,0818472982345453;0,993090495067408;0,019554738391231;0,00808426896585389;0,972360992642915;1,87419754714871e-05;1,77526871648504e-05;0,00261356348947883;0,00112044817927171;0,789316919801509;0,000698062969058759
"mauro";2,20847083906654;-0,354873336555707;-0,0310818193604962;0,987239228693768;-0,158636859888682;-0,0138943158447249;0,988787058266801;0,0111431040010336;6,9837732164363e-05;0,0127512246980583;0,000329242052282824;2,52569802551245e-06;0,00261437908496732;1,89542194689607;0,00939248197849752
"luiz";2,20847083906654;-0,354873336555707;-0,0310818193604962;0,987239228693768;-0,158636859888682;-0,0138943158447249;0,988787058266801;0,0111431040010336;6,9837732164363e-05;0,0127512246980583;0,000329242052282824;2,52569802551245e-06;0,00261437908496732;1,89542194689607;0,00939248197849752
"descabimento";-0,47719553268436;2,09414829058917;-0,472176246846203;-0,216993986335923;0,952267057064165;-0,214711578459105;0,1025158261157;0,861693961347089;0,0357902125372122;0,000510287005969547;0,00982735476297489;0,000499608757615163;0,00224089635854342;1,27193973282416;0,0036253908883738
"considerar";-0,454845551590998;-0,801406974290903;0,681979448601269;-0,396759807972551;-0,699063838516861;0,594887724243539;0,316800374362027;0,429243796174774;0,253955829463197;0,00050224055750281;0,00155915794579782;0,0011290845169166;0,00242763772175537;0,689662689046197;0,00115466855660348
"caum";2,20847083906654;-0,354873336555707;-0,0310818193604962;0,987239228693768;-0,158636859888682;-0,0138943158447249;0,988787058266801;0,0111431040010336;6,9837732164363e-05;0,0127512246980583;0,000329242052282824;2,52569802551245e-06;0,00261437908496732;1,89542194689607;0,00939248197849752
"abandono";-0,680730243842214;-1,02347547696728;2,53933858055085;-0,241291531169177;-0,362780950582798;0,900093538961521;0,14391555449009;0,141988291848371;0,714096153661537;0,00112495194088875;0,00254295549493823;0,0156539916987417;0,00242763772175537;1,5313935057112;0,00569321361369709
"tender";-0,737586702178532;-1,62729136669023;-0,351794653124626;-0,405055260962695;-0,893648065034537;-0,193192576012827;0,311958285516564;0,662736695600482;0,0253050188829538;0,00081274942032583;0,00395604435795263;0,00018488810900777;0,00149393090569561;1,12701692585462;0,00189754196252144
"restar";-0,306062146292961;-0,0535681914362705;0,4271827011111;-0,579408979608727;-0,101410421104036;0,808703382483514;0,585473277051295;0,00782783775105084;0,406698885197653;0,000157435356963788;4,82277501471079e-06;0,000306697580048025;0,00168067226890756;0,34136713200323;0,000195851292121194
"prejuízo";-0,659518983575344;-0,41245264913465;-1,77302578797125;-0,34063305408673;-0,213026476932105;-0,915744965909965;0,266822330070849;0,0455465802507834;0,687631089678367;0,00024367803344328;9,53037466544487e-05;0,00176113190185495;0,000560224089635854;1,08963698826807;0,000665158972662133
"precedente";1,02641743263065;0,892729985967338;-0,144530165473188;0,75031224883731;0,652586581327761;-0,105651706638579;0,747811146132791;0,246901739272142;0,00528711459506601;0,00177064327060184;0,00133944004679873;3,51075104734574e-05;0,00168067226890756;1,01296321608112;0,00172452853299732
"imediato";-0,490218636319431;1,91510536632318;-0,565094071212278;-0,238429291783213;0,931456257173242;-0,274846709626603;0,122926788912214;0,818827194108392;0,0582460169793948;0,000359012976873774;0,00547918366255067;0,000477058912148298;0,00149393090569561;1,19325200154998;0,0021271340268206
"felipe";2,20847083906654;-0,354873336555707;-0,0310818193604963;0,987239228693768;-0,158636859888682;-0,013894315844725;0,988787058266801;0,0111431040010336;6,98377321643634e-05;0,0118404229339112;0,000305724762834051;2,34529102369015e-06;0,00242763772175537;1,89542194689607;0,00872159040860484
"daltoe";2,20847083906654;-0,354873336555707;-0,0310818193604963;0,987239228693768;-0,158636859888682;-0,013894315844725;0,988787058266801;0,0111431040010336;6,98377321643634e-05;0,0118404229339112;0,000305724762834051;2,34529102369015e-06;0,00242763772175537;1,89542194689607;0,00872159040860484
"cezar";2,20847083906654;-0,354873336555707;-0,0310818193604963;0,987239228693768;-0,158636859888682;-0,013894315844725;0,988787058266801;0,0111431040010336;6,98377321643634e-05;0,0118404229339112;0,000305724762834051;2,34529102369015e-06;0,00242763772175537;1,89542194689607;0,00872159040860484
"brasil";2,20847083906654;-0,354873336555707;-0,0310818193604963;0,987239228693768;-0,158636859888682;-0,013894315844725;0,988787058266801;0,0111431040010336;6,98377321643634e-05;0,0118404229339112;0,000305724762834051;2,34529102369015e-06;0,00242763772175537;1,89542194689607;0,00872159040860484
"apresentar";-0,728880998686074;-1,55478980783278;0,369729923467116;-0,41495899112869;-0,885156851719955;0,210490815796504;0,324916911901795;0,645271432867134;0,0298116552310696;0,000992096190934843;0,00451423220642522;0,000255275847445378;0,00186741363211951;1,091279740886;0,002223886970809
"antônio";2,20847083906654;-0,354873336555707;-0,0310818193604963;0,987239228693768;-0,158636859888682;-0,013894315844725;0,988787058266801;0,0111431040010336;6,98377321643634e-05;0,0118404229339112;0,000305724762834051;2,34529102369015e-06;0,00242763772175537;1,89542194689607;0,00872159040860484
"visitação";-0,138066288549546;-0,401983683211206;-1,4563087027693;-0,0910087757646507;-0,264974479076321;-0,95995100300591;0,0225365752078973;0,0833814565194694;0,894081968272634;3,91569188370331e-05;0,00033193271657302;0,00435652388709198;0,00205415499533147;0,784890935674882;0,001265469951438
"técnica";-0,735289768361208;-1,45415693577312;-2,31363858428296;-0,25983192221103;-0,513860532372893;-0,817578574492733;0,160320347420335;0,273674395185292;0,566005257394373;0,00111058104164771;0,00434365944583152;0,0109957345444466;0,00205415499533147;1,5672194854983;0,00504536808085551
"rejeitar";0,394905919529031;0,897028695308166;0,389107132795156;0,374488269368964;0,850650008186467;0,368989294800543;0,277919051456706;0,625869391290005;0,0962115572532908;0,000174734661377109;0,000901580369979015;0,000169640740383268;0,00112044817927171;0,639293232256324;0,000457922506228279
"reforma";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000456102439936595;0,0134755233009999;0,000183733194685297;0,00224089635854342;1,44261142828777;0,00466359155860273
"realizar";-0,763703812655906;-1,84479604326255;-2,51636838289985;-0,237746442573206;-0,574298162835556;-0,783363420902131;0,13480634163949;0,343318440834889;0,521875217525622;0,000544578443945068;0,00317765867529146;0,0059123341162073;0,000933706816059757;1,77515148387333;0,00294226217618831
"psicológico";-0,700003793459014;-1,03195560105534;-1,18266431664656;-0,407307268404089;-0,600458198809407;-0,688150231118004;0,337109700187756;0,319766156192043;0,343124143620201;0,00109805111676641;0,00238640305333221;0,00313433027645733;0,00224089635854342;1,02891711529059;0,00237237071179362
"prova";-0,706875724066509;-1,06351782828369;-2,11090878566607;-0,28651862279776;-0,431076712788681;-0,855616705354319;0,193504124747932;0,191176123405169;0,615319751846898;0,00102640638319702;0,00232339344198878;0,00915318299074216;0,00205415499533147;1,37139820361598;0,00386331715437768
"proteger";-0,607426569035063;0,303719047929298;-1,40135449050695;-0,390065295412426;0,195036348741084;-0,899894376015632;0,332558778149352;0,0362881573643582;0,631153064486288;0,000689014074266495;0,000172260056162613;0,00366721644829879;0,00186741363211951;0,89892860168705;0,0015090058467433
"pleito";-0,507977414003617;1,67095592414229;-0,691800195347835;-0,270418042108014;0,889521102708177;-0,368274748441022;0,156642859423141;0,739761617899709;0,10359552267715;0,000530056318303609;0,00573539322216403;0,000983092924951694;0,00205415499533147;1,09535456932672;0,00246457851689898
"opressão";-0,74629240567099;-1,69979292554767;-1,07331922971637;-0,348026361826906;-0,792682255965858;-0,500532209303662;0,249890278057917;0,565800542707893;0,18430917923419;0,000416024167889593;0,0021582042873889;0,000860514785343744;0,000746965452847806;1,27408958223741;0,00121255220434427
"nascimento";-0,679619582102712;-1,0033664690143;2,47963110977725;-0,246245484880775;-0,363548180750032;0,898440805756937;0,149295760480845;0,142028298308382;0,708675941210772;0,00103503143165818;0,00225600957118707;0,0137783091105325;0,00224089635854342;1,50109358423109;0,00504937131343361
"momento";-0,685565190845485;-0,770538497666624;-1,9588614367034;-0,309679377409203;-0,348063007593692;-0,884845085849654;0,224088329644962;0,123552180732484;0,652359489622553;0,000702146974265555;0,000886990963789115;0,00573241923914654;0,00149393090569561;1,2359609836405;0,0022821281838754
"inviabilidade";-0,592846160007066;0,283973807398714;1,77992455152236;-0,312446985533465;0,149662367874882;0,938071456165859;0,231783472535044;0,0232110624684412;0,745005464996515;0,000787600155596915;0,0001807083995261;0,00709945413806628;0,00224089635854342;1,05091212123236;0,00247488243485288
"exploração";-0,74629240567099;-1,69979292554767;-1,07331922971637;-0,348026361826906;-0,792682255965858;-0,500532209303662;0,249890278057917;0,565800542707893;0,18430917923419;0,000416024167889593;0,0021582042873889;0,000860514785343744;0,000746965452847806;1,27408958223741;0,00121255220434427
"equipa";-0,735289768361208;-1,45415693577312;-2,31363858428296;-0,25983192221103;-0,513860532372893;-0,817578574492733;0,160320347420335;0,273674395185292;0,566005257394373;0,00111058104164771;0,00434365944583152;0,0109957345444466;0,00205415499533147;1,5672194854983;0,00504536808085551
"determinar";-0,45114932541422;2,45223413912114;-0,286340598114053;-0,179756761269856;0,977072649546948;-0,114090070931165;0,0712316711172333;0,918536431102456;0,0102318977803123;0,000418093903275212;0,0123525630259166;0,000168422095128189;0,00205415499533147;1,44261142828777;0,00427495892871917
"crueldade";-0,74629240567099;-1,69979292554767;-1,07331922971637;-0,348026361826906;-0,792682255965858;-0,500532209303662;0,249890278057917;0,565800542707893;0,18430917923419;0,000416024167889593;0,0021582042873889;0,000860514785343744;0,000746965452847806;1,27408958223741;0,00121255220434427
"ausente";-0,590015162050147;0,44872216564418;0,0416946626765317;-0,794704090281264;0,604393519648209;0,0561594364063496;0,797303943531358;0,20127629192649;0,00141976454215252;0,000520064076861343;0,00030080535117147;2,5971165575496e-06;0,00149393090569561;0,563919144446853;0,000475077201081115
"atendimento";-0,607426569035063;0,303719047929298;-1,40135449050695;-0,390065295412426;0,195036348741084;-0,899894376015632;0,332558778149352;0,0362881573643582;0,631153064486288;0,000413408444559897;0,000103356033697568;0,00220032986897927;0,00112044817927171;0,89892860168705;0,000905403508045978
"questão";-0,642079215307534;-0,32368200020363;0,461518597629462;-0,751478776318372;-0,378832000211692;0,540153648843225;0,77211319488163;0,0856408281816037;0,142245976936765;0,000769870623211838;0,000195648995809192;0,000397758012993213;0,00186741363211951;0,623610971086304;0,000726219688625964
"inserção";-0,517397196132953;1,43850203597819;0,679705445871803;-0,309259888203867;0,859824873719134;0,406275163013945;0,200435324159262;0,676218568326755;0,123346107513986;0,000549897001723372;0,00425063850282864;0,000949018566690131;0,00205415499533147;0,986285304056224;0,00199819714490571
"inc";-0,668153783860568;-0,625535379951743;-0,515812283519918;-0,635966049881499;-0,595400750932588;-0,490963470318345;0,626933008940115;0,239834710676932;0,133232280382951;0,000333467397861584;0,000292283482032771;0,000198739355241854;0,000746965452847806;0,720164130450151;0,000387403454556133
"fato";-0,694058184716242;-1,26478357240302;3,25582822983408;-0,19489703384318;-0,355161241727463;0,914262346689252;0,0971240533440168;0,140769147364871;0,762106799291109;0,00089956445148759;0,00298725954252203;0,0197953640750412;0,00186741363211951;1,90063228973287;0,0067458507950984
