"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"rejeitar";3,16665384409548;4,48564200908;-3,73870530883418;3,00679629634499;0,655840882410555;-1,91091438918845;0,418519883979657;0,592843571050526;-0,494124899380771;0,397392357691126;0,0866790194095194;-0,252555444274222;0,256576742893855;0,333375394510368;0,208890670196848;0,0985601596779553;0,00382562720690687;0,0287389272814595;0,0104192881478826;0,0209067287906728;0,0145237690393678;0,00939387718525999;0,000446924162827315;0,00379419219271707;0,00103905100008659;1,87828872954201;0,00366573925173561
"biológico";0,796998286131645;4,28017667454416;0,942229705656378;0,192992906842472;0,374611489665675;4,15962915193934;0,130457501266579;0,700605212905434;0,154229858655896;0,0315902465876619;0,0613186750058613;0,680873265100085;0,0287250925849711;0,536461145029209;0,0234488050858924;0,000717640001797523;0,00220596400716218;0,240673280157204;0,000990017562190842;0,028552984897014;0,00138369925776981;5,80511488135016e-05;0,000218720913274885;0,0269672927759931;0,00155857650012988;1,41285330974462;0,00311115945514019
"desacolhimento";0,933739990262745;-0,718706124249856;-1,50467554174207;-4,06956739642442;1,3427203841162;3,152118580035;0,165185892782245;-0,127144723392293;-0,266188848397006;-0,71993823829557;0,237537716837791;0,557634381335715;0,0524417203051535;0,0201185149878552;0,0795373660901917;0,424422875612534;0,0376951736904653;0,183823949929511;0,00113239722410928;0,00067088729721307;0,00294057730442046;0,0215101464984509;0,00234162875130466;0,0129048206025654;0,00129881375010823;1,22506152016479;0,00194922815159989
"maior";0,078425919876562;1,91442605739824;-2,60139483114249;1,81263539812526;2,17142779115385;-0,357000046408284;0,0182009102486631;0,444295672951623;-0,603725833467853;0,420672326786277;0,503940054518318;-0,0828517639789598;0,000520700239932101;0,200915733405601;0,334612030484903;0,118513201524594;0,138755079930413;0,00331876933555082;5,32567746859895e-06;0,00317345841998906;0,00585960262143464;0,00284496240933129;0,0040826899750587;0,00011035503778294;0,00086587583340549;1,03260954905537;0,000923268231708664
"atendimento";-4,37930858494889;2,97622057840928;-0,357165210537302;-4,65034746269059;-1,31835414838357;-9,90653426974309;-0,35796660036762;0,243277572642156;-0,029194840625079;-0,380121436856217;-0,107762845075446;-0,809764446870246;0,19713588225189;0,0589593968868248;0,000765866995281689;0,0947114907281701;0,00621023932612699;0,310291632761776;0,0199272771830015;0,00920379835277185;0,000132548606062678;0,0224702379673594;0,00180593055041321;0,101971863784841;0,00103905100008659;2,96341935139174;0,0091247944433662
"constituição";-2,69291919577247;0,243415856663399;-1,1499338638985;-0,893377300613405;0,938193415533831;1,29703810198256;-0,777571585796607;0,0702855302791606;-0,332039631755934;-0,25795976553741;0,270900271737011;0,374515498044085;0,722291699286363;0,0038214829776371;0,0769258275520592;0,0338698355663724;0,0304747614045724;0,0515398839701297;0,0106745895328009;8,72172263986492e-05;0,00194648144019302;0,00117482821207654;0,00129565477912959;0,00247633849215578;0,00147198891678933;0,952001021884507;0,00133407230724526
"federal";-2,69291919577247;0,243415856663399;-1,1499338638985;-0,893377300613405;0,938193415533831;1,29703810198256;-0,777571585796607;0,0702855302791606;-0,332039631755934;-0,25795976553741;0,270900271737011;0,374515498044085;0,722291699286363;0,0038214829776371;0,0769258275520592;0,0338698355663724;0,0304747614045724;0,0515398839701297;0,0106745895328009;8,72172263986492e-05;0,00194648144019302;0,00117482821207654;0,00129565477912959;0,00247633849215578;0,00147198891678933;0,952001021884507;0,00133407230724526
"sociedade";-3,53449569247807;1,77727972859517;-0,898006297652781;0,677895123213098;0,198835128869858;-0,497797743071665;-0,852126713831721;0,428481929659878;-0,216499105387947;0,163432804542797;0,0479368882295589;-0,120013374428277;0,772360577459318;0,126457612505307;0,029119533961009;0,0121050750351066;0,000849651812974527;0,00471240947036109;0,0129805106590833;0,00328207453494707;0,000837906634989061;0,000477487364872562;4,10793057123834e-05;0,000257479532088226;0,00103905100008659;1,20833627049806;0,0015170939917927
"estado";-3,09908668460512;1,72479566426543;-0,612808168554034;-0,0636547387888395;-0,343166420292446;0,595789355872943;-0,845610364065444;0,470624167062894;-0,167209565672179;-0,0173686999815495;-0,0936356775820569;0,162565847747569;0,713054177131393;0,14302060208912;0,0162841330388842;0,000128172201055304;0,0030391646017247;0,00810611104311197;0,0124742466170622;0,00386386710988245;0,000487748529889881;5,26269690485157e-06;0,000152952453047448;0,000461033366401631;0,00129881375010823;1,10266315816876;0,0015791835315387
"jovem";-2,41809814861704;1,38454826489116;-0,50327426240538;0,802064044908782;2,28119739808382;1,8172766332805;-0,583613326939445;0,334163780590751;-0,121466354379942;0,193579928066789;0,550572028543474;0,438603727695964;0,398480353568196;0,0845947638876222;0,0100815887415584;0,0186790352960092;0,123274818903978;0,0692266216968431;0,0060755376115804;0,00199183364566261;0,000263176015100541;0,000668428503387761;0,00540707756760695;0,00343146006947853;0,00103905100008659;1,15090869710897;0,00137631742566219
"absoluto";-2,959597301831;2,30697294300062;-0,680062715478468;-0,7865870593488;-0,584388641953321;-1,2118509280991;-0,718386154459699;0,559973959950388;-0,16507233557138;-0,190929101186758;-0,141849267446975;-0,294153845686011;0,585414520624665;0,230330507878721;0,0180533019417238;0,0176185077197686;0,00793398456261258;0,0301903837285915;0,0121350297882142;0,00737327790767957;0,000640727747142018;0,000857174407391106;0,000473128526929149;0,00203457639197806;0,00138540133344878;1,16217433895949;0,00187119119457744
"alimentação";-3,53449569247807;1,77727972859517;-0,898006297652781;0,677895123213098;0,198835128869858;-0,497797743071665;-0,852126713831721;0,428481929659878;-0,216499105387947;0,163432804542797;0,0479368882295589;-0,120013374428277;0,772360577459318;0,126457612505307;0,029119533961009;0,0121050750351066;0,000849651812974527;0,00471240947036109;0,0129805106590833;0,00328207453494707;0,000837906634989061;0,000477487364872562;4,10793057123834e-05;0,000257479532088226;0,00103905100008659;1,20833627049806;0,0015170939917927
"educação";-3,08024324042158;2,52956957280653;-0,953613227159806;1,19939189950598;0,257785796545651;-0,846624887690385;-0,706326096474253;0,580051918846495;-0,218671661850255;0,275030811659196;0,0591124859917475;-0,194138321367912;0,53154967906447;0,23213215832324;0,029756293715371;0,0343378688930877;0,00129414034592293;0,0123517326909093;0,0106799445373726;0,00720264861959408;0,00102363117423013;0,0016192771730719;7,48026426278277e-05;0,000806828132819971;0,00112563858342714;1,26935613822243;0,00181370205847767
"lazer";-3,52521541782133;1,65617969235755;-0,807416098723297;0,920321554663818;0,463797290220851;-0,0986139678386948;-0,857672980521132;0,402942914025025;-0,196441604224214;0,223911119540657;0,112840311048901;-0,0239924446289583;0,772159476886823;0,110361809532384;0,0236587046822241;0,0224229192573619;0,0046460263775463;0,000185859403768355;0,0139884724778412;0,00308754916043885;0,000733827156828136;0,000953406609379578;0,000242133781575085;1,09465140261135e-05;0,00112563858342714;1,2053205533436;0,00163532507334511
"profissionalização";-3,53449569247807;1,77727972859517;-0,898006297652781;0,677895123213098;0,198835128869858;-0,497797743071665;-0,852126713831721;0,428481929659878;-0,216499105387947;0,163432804542797;0,0479368882295589;-0,120013374428277;0,772360577459318;0,126457612505307;0,029119533961009;0,0121050750351066;0,000849651812974527;0,00471240947036109;0,0129805106590833;0,00328207453494707;0,000837906634989061;0,000477487364872562;4,10793057123834e-05;0,000257479532088226;0,00103905100008659;1,20833627049806;0,0015170939917927
"cultura";-3,53449569247807;1,77727972859517;-0,898006297652781;0,677895123213098;0,198835128869858;-0,497797743071665;-0,852126713831721;0,428481929659878;-0,216499105387947;0,163432804542797;0,0479368882295589;-0,120013374428277;0,772360577459318;0,126457612505307;0,029119533961009;0,0121050750351066;0,000849651812974527;0,00471240947036109;0,0129805106590833;0,00328207453494707;0,000837906634989061;0,000477487364872562;4,10793057123834e-05;0,000257479532088226;0,00103905100008659;1,20833627049806;0,0015170939917927
"dignidade";-3,53449569247807;1,77727972859517;-0,898006297652781;0,677895123213098;0,198835128869858;-0,497797743071665;-0,852126713831721;0,428481929659878;-0,216499105387947;0,163432804542797;0,0479368882295589;-0,120013374428277;0,772360577459318;0,126457612505307;0,029119533961009;0,0121050750351066;0,000849651812974527;0,00471240947036109;0,0129805106590833;0,00328207453494707;0,000837906634989061;0,000477487364872562;4,10793057123834e-05;0,000257479532088226;0,00103905100008659;1,20833627049806;0,0015170939917927
"colocá";-3,53449569247807;1,77727972859517;-0,898006297652781;0,677895123213098;0,198835128869858;-0,497797743071665;-0,852126713831721;0,428481929659878;-0,216499105387947;0,163432804542797;0,0479368882295589;-0,120013374428277;0,772360577459318;0,126457612505307;0,029119533961009;0,0121050750351066;0,000849651812974527;0,00471240947036109;0,0129805106590833;0,00328207453494707;0,000837906634989061;0,000477487364872562;4,10793057123834e-05;0,000257479532088226;0,00103905100008659;1,20833627049806;0,0015170939917927
"discriminação";-3,53449569247807;1,77727972859517;-0,898006297652781;0,677895123213098;0,198835128869858;-0,497797743071665;-0,852126713831721;0,428481929659878;-0,216499105387947;0,163432804542797;0,0479368882295589;-0,120013374428277;0,772360577459318;0,126457612505307;0,029119533961009;0,0121050750351066;0,000849651812974527;0,00471240947036109;0,0129805106590833;0,00328207453494707;0,000837906634989061;0,000477487364872562;4,10793057123834e-05;0,000257479532088226;0,00103905100008659;1,20833627049806;0,0015170939917927
"exploração";-3,53449569247807;1,77727972859517;-0,898006297652781;0,677895123213098;0,198835128869858;-0,497797743071665;-0,852126713831721;0,428481929659878;-0,216499105387947;0,163432804542797;0,0479368882295589;-0,120013374428277;0,772360577459318;0,126457612505307;0,029119533961009;0,0121050750351066;0,000849651812974527;0,00471240947036109;0,0129805106590833;0,00328207453494707;0,000837906634989061;0,000477487364872562;4,10793057123834e-05;0,000257479532088226;0,00103905100008659;1,20833627049806;0,0015170939917927
"violência";-3,60784263179244;1,64262486094003;-1,08597222489242;0,0769090837067697;-0,237253179330008;-0,632084271584084;-0,866014328962371;0,394290109593042;-0,260673095695625;0,0184609960341698;-0,0569494498127784;-0,151723368275518;0,782793209572845;0,105074390333489;0,0414237854122898;0,000151559943059663;0,00117669940133055;0,00739050020609185;0,0157789763945715;0,0032708485646286;0,00142962156250145;7,17032645186672e-06;6,823508489313e-05;0,00048432135850513;0,00121222616676769;1,22516467299467;0,00181958599561502
"crueldade";-3,53449569247807;1,77727972859517;-0,898006297652781;0,677895123213098;0,198835128869858;-0,497797743071665;-0,852126713831721;0,428481929659878;-0,216499105387947;0,163432804542797;0,0479368882295589;-0,120013374428277;0,772360577459318;0,126457612505307;0,029119533961009;0,0121050750351066;0,000849651812974527;0,00471240947036109;0,0129805106590833;0,00328207453494707;0,000837906634989061;0,000477487364872562;4,10793057123834e-05;0,000257479532088226;0,00103905100008659;1,20833627049806;0,0015170939917927
"opressão";-3,53449569247807;1,77727972859517;-0,898006297652781;0,677895123213098;0,198835128869858;-0,497797743071665;-0,852126713831721;0,428481929659878;-0,216499105387947;0,163432804542797;0,0479368882295589;-0,120013374428277;0,772360577459318;0,126457612505307;0,029119533961009;0,0121050750351066;0,000849651812974527;0,00471240947036109;0,0129805106590833;0,00328207453494707;0,000837906634989061;0,000477487364872562;4,10793057123834e-05;0,000257479532088226;0,00103905100008659;1,20833627049806;0,0015170939917927
"prever";-2,24661592661944;-0,605866170725977;-2,63064351186537;-1,8048775511725;-0,409471488190512;-0,392059172154736;-0,56317657273083;-0,15187715422121;-0,659443734701119;-0,452442601080308;-0,102645381712897;-0,0982805019165132;0,396537490325473;0,0186744668958421;0,317549223917172;0,1090433926014;0,00457892461747761;0,00371451240016042;0,00874064095894036;0,000635680694138295;0,0119842155797374;0,0056413247462576;0,000290357432922249;0,000266188231830733;0,00173175166681098;1,07190700960842;0,00198975606069385
"mauro";-3,54504327882575;0,108575250397493;-1,17093501655311;0,111280115557629;0,456870339533579;1,73512481394159;-0,855233930199724;0,0261935414652045;-0,282485509329777;0,0268460842635902;0,110218969230866;0,418595062824132;0,668864669618984;0,000406279651132558;0,0426207640625535;0,000280806780886829;0,00386163013418582;0,0492865708906789;0,0152344485135048;1,42904312048053e-05;0,00166206973606921;1,50113167944644e-05;0,000253028582564498;0,00364959855220208;0,00121222616676769;1,30233531607868;0,00205602925422813
"caum";-3,54504327882575;0,108575250397493;-1,17093501655311;0,111280115557629;0,456870339533579;1,73512481394159;-0,855233930199724;0,0261935414652045;-0,282485509329777;0,0268460842635902;0,110218969230866;0,418595062824132;0,668864669618984;0,000406279651132558;0,0426207640625535;0,000280806780886829;0,00386163013418582;0,0492865708906789;0,0152344485135048;1,42904312048053e-05;0,00166206973606921;1,50113167944644e-05;0,000253028582564498;0,00364959855220208;0,00121222616676769;1,30233531607868;0,00205602925422813
"gonçalves";-2,57333687610416;1,36961179277531;-0,870482398184685;-0,0172033872966298;-0,399778046172648;1,91556590878817;-0,711389239544206;0,378623996252004;-0,240641564278487;-0,00475581130483849;-0,110517127739523;0,529550945235225;0,381513309044216;0,0699809119307937;0,0254974567411178;7,26476584059513e-06;0,00320069182935479;0,0650253341965082;0,00917421446416832;0,00259878633704626;0,00104977345993504;4,10018577508485e-07;0,000221418285498824;0,00508358161005999;0,00138540133344878;1,25173444002664;0,00217070099000612
"05";-2,51604781731548;0,345691610976825;-0,77405349815823;-4,60142700798651;0,322802971231537;-0,693764303859306;-0,468774359610586;0,064407108022023;-0,144216827043697;-0,857309222868904;0,0601426392129989;-0,129257844395551;0,365685448958886;0,00447008516629111;0,0202149338276933;0,521113416286207;0,00209235089244152;0,008551962496681;0,00822213605379423;0,000155211736816719;0,000778195711331276;0,0274999530390004;0,000135338676382252;0,000625130629460629;0,00129881375010823;1,25007323066926;0,00202963427400973
"encontrar";1,9320897035233;2,09159837999201;-2,33093817323638;0,292618910492233;1,8217831269151;1,06448541655955;0,454405914779915;0,491920573604464;-0,548210619296502;0,0688206988845545;0,428463040202983;0,250355078545031;0,274663898909389;0,20843556327506;0,233490377488087;0,00268428774066982;0,0848848005162465;0,0256447475942555;0,00484843357320212;0,00568202933135148;0,00705680937845342;0,000111212001183213;0,00431062485260097;0,00147172378829503;0,00129881375010823;1,10763558574114;0,00159345820954209
"2022";-3,96338131491355;0,750466802008836;-1,88130991142885;-2,54788103527738;-1,98749952786761;-0,620550805643193;-0,716039011522645;0,135582086202243;-0,339884351848353;-0,460309536988645;-0,359068957604722;-0,112110985587069;0,338573707075116;0,00786054579829204;0,0445556384105633;0,0596152112735702;0,0295954641117743;0,00255298456719666;0,0204022748039734;0,000731492450754224;0,00459692655144222;0,00843150632512701;0,0051305148150584;0,000500151488073966;0,00129881375010823;2,04649009816368;0,0054395900795073
"inserção";1,98399672597404;1,46273363716652;-1,34039708519185;-4,89950363781665;1,5533115408232;3,53306038769957;0,290097298423362;0,213878919707723;-0,195991035740144;-0,716398747204707;0,22712309738385;0,516599276712543;0,0951177995870504;0,0334794726060445;0,025357551280786;0,247150414457307;0,0202668663590996;0,0927799218121946;0,00374912746518597;0,00203788090971361;0,0017112570617282;0,0228640137558892;0,00229808158034462;0,011889139556191;0,000952463416746039;1,93277125547324;0,00355802684092301
"citação";4,08781456145001;2,04068590693402;-6,24341632846908;2,55313084591501;0,0325651035766846;-2,92008700169025;0,472331000556717;0,235793283123448;-0,72140236231066;0,295004293584074;0,00376277047903869;-0,337404643602958;0,327867012025031;0,0529097730605569;0,446704587036199;0,0544927564641625;7,23285653477871e-06;0,0514610828869252;0,0202565754994578;0,00504819340121461;0,0472528759466898;0,0079018685279312;1,28554884348799e-06;0,0103365411173405;0,00121222616676769;2,14492805337469;0,00557710875038121
"edital";3,85748513610082;4,14314367785772;-3,63683446088854;1,40043358817417;-0,460138590444529;-0,993944365404315;0,554284068527807;0,595330494670302;-0,522578656928037;0,201229039016026;-0,0661175561277854;-0,142820388752936;0,402131310761937;0,30039145435408;0,208769429428401;0,0225819626712192;0,00198896094532863;0,008212124171192;0,0141728381095875;0,0163496436824917;0,0125978191925683;0,00186798481113084;0,000201662719419782;0,000940962803420977;0,000952463416746039;1,82764027964483;0,00318148401676185
